system_id=1337/year=2014,measured_on,w_n_avg__3481
system_id=1338/year=2012,measured_on,w_n_avg__3485
system_id=1338/year=2013,measured_on,w_n_avg__3485
system_id=1338/year=2014,measured_on,w_n_avg__3485
system_id=1338/year=2015,measured_on,w_n_avg__3485
system_id=1339/year=2012,measured_on,w_n_avg__3489
system_id=1339/year=2013,measured_on,w_n_avg__3489
system_id=1339/year=2014,measured_on,w_n_avg__3489
system_id=1340/year=2011,measured_on,w_n_avg__3493
system_id=1340/year=2012,measured_on,w_n_avg__3493
system_id=1340/year=2013,measured_on,w_n_avg__3493
system_id=1340/year=2014,measured_on,w_n_avg__3493
system_id=1340/year=2015,measured_on,w_n_avg__3493
system_id=1342/year=2012,measured_on,w_n_avg__3501
system_id=1342/year=2013,measured_on,w_n_avg__3501
system_id=1342/year=2014,measured_on,w_n_avg__3501
system_id=1342/year=2015,measured_on,w_n_avg__3501
system_id=1343/year=2011,measured_on,w_n_avg__3505
system_id=1343/year=2012,measured_on,w_n_avg__3505
system_id=1344/year=2012,measured_on,w_n_avg__3509
system_id=1344/year=2013,measured_on,w_n_avg__3509
system_id=1344/year=2014,measured_on,w_n_avg__3509
system_id=1345/year=2012,measured_on,w_n_avg__3513
system_id=1345/year=2013,measured_on,w_n_avg__3513
system_id=1345/year=2014,measured_on,w_n_avg__3513
system_id=1345/year=2015,measured_on,w_n_avg__3513
system_id=1346/year=2012,measured_on,w_n_avg__3517
system_id=1346/year=2013,measured_on,w_n_avg__3517
system_id=1346/year=2014,measured_on,w_n_avg__3517
system_id=1347/year=2012,measured_on,w_n_avg__3521
system_id=1347/year=2013,measured_on,w_n_avg__3521
system_id=1347/year=2014,measured_on,w_n_avg__3521
system_id=1347/year=2015,measured_on,w_n_avg__3521
system_id=1348/year=2012,measured_on,w_n_avg__3525
system_id=1348/year=2013,measured_on,w_n_avg__3525
system_id=1348/year=2014,measured_on,w_n_avg__3525
system_id=1348/year=2015,measured_on,w_n_avg__3525
system_id=1349/year=2012,measured_on,w_n_avg__3529
system_id=1349/year=2013,measured_on,w_n_avg__3529
system_id=1349/year=2014,measured_on,w_n_avg__3529
system_id=1350/year=2012,measured_on,w_n_avg__3533
system_id=1351/year=2012,measured_on,w_n_avg__3537
system_id=1351/year=2013,measured_on,w_n_avg__3537
system_id=1351/year=2014,measured_on,w_n_avg__3537
system_id=1352/year=2012,measured_on,w_n_avg__3541
system_id=1352/year=2013,measured_on,w_n_avg__3541
system_id=1353/year=2012,measured_on,w_n_avg__3545
system_id=1353/year=2013,measured_on,w_n_avg__3545
system_id=1353/year=2014,measured_on,w_n_avg__3545
system_id=1353/year=2015,measured_on,w_n_avg__3545
system_id=1354/year=2012,measured_on,w_n_avg__3549
system_id=1354/year=2013,measured_on,w_n_avg__3549
system_id=1354/year=2014,measured_on,w_n_avg__3549
system_id=1354/year=2015,measured_on,w_n_avg__3549
system_id=1355/year=2012,measured_on,w_n_avg__3553
system_id=1355/year=2013,measured_on,w_n_avg__3553
system_id=1355/year=2014,measured_on,w_n_avg__3553
system_id=1355/year=2015,measured_on,w_n_avg__3553
system_id=1356/year=2012,measured_on,w_n_avg__3557
system_id=1356/year=2013,measured_on,w_n_avg__3557
system_id=1356/year=2014,measured_on,w_n_avg__3557
system_id=1356/year=2015,measured_on,w_n_avg__3557
system_id=1357/year=2012,measured_on,w_n_avg__3561
system_id=1358/year=2012,measured_on,w_n_avg__3565
system_id=1358/year=2013,measured_on,w_n_avg__3565
system_id=1358/year=2014,measured_on,w_n_avg__3565
system_id=1358/year=2015,measured_on,w_n_avg__3565
system_id=1359/year=2012,measured_on,w_n_avg__3569
system_id=1359/year=2013,measured_on,w_n_avg__3569
system_id=1359/year=2014,measured_on,w_n_avg__3569
system_id=1359/year=2015,measured_on,w_n_avg__3569
system_id=1360/year=2012,measured_on,w_n_avg__3573
system_id=1361/year=2012,measured_on,w_n_avg__3577
system_id=1361/year=2013,measured_on,w_n_avg__3577
system_id=1361/year=2014,measured_on,w_n_avg__3577
system_id=1361/year=2015,measured_on,w_n_avg__3577
system_id=1362/year=2012,measured_on,w_n_avg__3581
system_id=1362/year=2013,measured_on,w_n_avg__3581
system_id=1362/year=2014,measured_on,w_n_avg__3581
system_id=1362/year=2015,measured_on,w_n_avg__3581
system_id=1363/year=2012,measured_on,w_n_avg__3585
system_id=1363/year=2013,measured_on,w_n_avg__3585
system_id=1363/year=2014,measured_on,w_n_avg__3585
system_id=1363/year=2015,measured_on,w_n_avg__3585
system_id=1364/year=2012,measured_on,w_n_avg__3589
system_id=1364/year=2013,measured_on,w_n_avg__3589
system_id=1364/year=2014,measured_on,w_n_avg__3589
system_id=1367/year=2013,measured_on,ac_power__3091
system_id=1367/year=2014,measured_on,ac_power__3091
system_id=1367/year=2016,measured_on,ac_power__3091
system_id=1367/year=2017,measured_on,ac_power_1__3083
system_id=1367/year=2018,measured_on,ac_power__3091
system_id=1367/year=2019,measured_on,ac_power_1__3083
system_id=1367/year=2020,measured_on,ac_power_3__3089
system_id=1368/year=2013,measured_on,ac_power__3094
system_id=1368/year=2014,measured_on,ac_power__3094
system_id=1368/year=2015,measured_on,ac_power__3094
system_id=1368/year=2016,measured_on,ac_power__3094
